X,Y,OBJECTID,County,Name,Type,Address,ppLocationHours,OpenDaysBeforeElection,IsOpenBeforeElection,Description,Lat,Long
1023305.53636731,643769.107920483,474,Thurston,The Evergreen State College,Drop Box,"2700 McCann Plaza Dr NW, Olympia, WA 98505",NULL,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptl ",47.0721,-122.977
1039021.58137873,627810.455782726,475,Thurston,Thurston County Courthouse,Drop Box,"2000 Lakeridge Dr SW, Olympia, WA 98502",NULL,20,1,"Is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 ",47.0297,-122.912
1038771.80038223,619644.693899065,476,Thurston,Tumwater School Administration,Drop Box,"621 Linwood Ave SW, Tumwater, WA 98512",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. ",47.0073,-122.912
1038272.55564581,611486.619992137,477,Thurston,Tumwater Timberland Library,Drop Box,"7023 New Market St SW, Tumwater, WA 98501",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. ",46.9849,-122.913
1059155.16447106,616842.535461396,478,Thurston,Woodland Retirement and Assisted Living Community,Drop Box,"4532 Intelco Loop SE, Lacey, WA 98503",,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptly at 8:00 p.m. on Election Day. ",47.0013,-122.83
1114445.07849731,593651.650740892,479,Thurston,Yelm Schools Administration,Drop Box,"110 1st Street NE, Yelm, WA 98597",NULL,20,1,"This box is opened 20 days prior to Election Day, is available 24-hours a day, and is locked promptl ",46.942,-122.606
847509.846620798,381335.711856559,480,Wahkiakum,Johnson Park,Drop Box,"30 Rosburg School Road, Rosburg, WA 98643",24 hours/day until 8:00 pm on Election Day. Box is open during the 18 day waiting period preceding Election Day.,18,0,"Open 18 days before election day.  This drop box is outside of the Johnson Park building, located near the red library box. ",46.335775,-123.640033
893376.966172472,355510.717246816,481,Wahkiakum,Skamokawa Resort,Drop Box,"1391 WA-4, Skamokawa, WA 98647",24 hours/day until 8:00 pm on Election Day. Box is open during the 18 day waiting period preceding Election Day.,18,0,"Open 18 days before Election Day.  This ballot box is located above the Skamokowa Resort parking lot, directly off State Route 4. Ballot box is next to the blue USPS mail drop box. ",46.269867,-123.454739
910361.074264556,330444.921249896,482,Wahkiakum,Wahkiakum County Auditor's Office,Voting Center,"64 Main Street, 2nd Floor  , Cathlamet, WA 98612","Monday-Friday, 8:00 am-4:00 pm  Election Day only 7:00 am-8:00 pm",18,1,"Ballots are accepted until 8:00pm of Election Day. Ballot box can be found on the second floor of the Courthouse, inside the Auditor's Office. ",46.2029,-123.384
910361.074264556,330444.921249896,483,Wahkiakum,Wahkiakum County Auditor's Office Drop Box,Drop Box,"64 Main Street, Cathlamet, WA 98612",24 hours/day until 8:00 pm on Election Day. Box is open during the 18 day waiting period preceding Election Day.,18,1,Ballots are accepted until 8:00pm of Election Day. Ballot drop box can be found outside of the Superior Court door. ,46.2029,-123.384
2017170.30814822,319884.764876813,484,Walla Walla,Burbank - Columbia Elementary School,Drop Box,"977 Maple St, Burbank, WA 99323",Box is open 24 hours a day starting 18 days before Election Day.,18,1,Official Ballot Drop Box  Located in the parking lot in front of the school.,46.2008,-119.012
2176669.71224588,266004.219094813,485,Walla Walla,College Place City Hall,Drop Box,"625 S. College Avenue, College Place, WA 99324",Box is open 24 hours a day starting 18 days before Election Day.,18,1,Official Ballot Drop Box Located in the alley behind City Hall,46.0431,-118.388
2188143.00622839,273756.573668808,486,Walla Walla,Corner of 5th & Poplar,Drop Box,"310 W. Poplar St., Walla Walla, WA 99362",Box is open 24 hours a day starting 18 days before Election Day.,18,1,Official Ballot Drop Box Located next to the ramp outside of the building.,46.0635,-118.342
,,487,Walla Walla,County Fairgrounds - Pavilion,Voting Center,"363 Orchard St, Walla Walla, WA 99362",9:00 a.m. to 4:00 p.m. weekdays and 8:00 a.m. to 8:00 p.m. on Election Day,18,0,"Walla Walla County Voting Center For the November General Election, this location is replacing our voting center at 310 W Poplar St.",,
2187880.28529714,274077.699666977,488,Walla Walla,Courthouse Alley,Drop Box,"315 W. Main St., Walla Walla, WA 99362",Box is open 24 hours a day starting 18 days before Election Day.,18,1,Official Ballot Drop Box Located in the alley between the Courthouse & the Jail. Enter the alley from 5th St.,46.0644,-118.343
2104737.36201639,264248.209483474,489,Walla Walla,Touchet School District,Drop Box,"90 Champion St, Touchet, WA 99360",Box is open 24 hours a day starting 18 days before Election Day.,18,0,Official Ballot Drop Box Located in parking lot in front of school.,46.043213,-118.671354
2233350.47552456,350489.372958809,490,Walla Walla,Waitsburg City Hall - Outside,Drop Box,"147 Main St., Waitsburg, WA 99361",Box is open 24 hours a day starting 18 days before Election Day.,18,1,Official Ballot Drop Box Located on sidewalk by front door outside City Hall.,46.2703,-118.155
2187625.54564914,274107.212731317,491,Walla Walla,Walla Walla County Auditor's Office,Drop Box,"315 W. Main St.  Room 201, Walla Walla, WA 99362",Open 9:00 a.m. to 4:00 p.m. weekdays.,18,1,Official Ballot Drop Box Located inside the Auditor's Office on the 2nd floor.,46.0645,-118.344
2197925.32983956,278112.410757646,492,Walla Walla,Walla Walla Fire Station #2 - Parking Lot,Drop Box,"170 N. Wilbur Ave., Walla Walla, WA 99362",Box is open 24 hours a day starting 18 days before Election Day.,18,1,Official Ballot Drop Box Located in parking lot on the corner of Wilbur Ave. and Tacoma St.,46.0747,-118.303
1227624.50764981,1239415.01997273,493,Whatcom,Acme Elementary School,Drop Box,"5200 Turkington Rd., Acme, WA 98220",,20,1,Open:  20 days before Election Day Close:  8:00 pm on Election Day ,48.7189,-122.209
1099855.48202039,1343423.96352923,494,Whatcom,Blaine Library,Drop Box,"610 3rd St., Blaine, WA 98230",,20,1,Open: 20 days before Election Day Close: 8:00 pm on Election Day ,48.9949,-122.75
1126247.24321313,1315001.27726448,495,Whatcom,Custer Elementary School,Drop Box,"7660 Custer School Rd., Custer, WA 98240",,20,1,Open:  20 days before Election Day Close:  8:00 pm on Election Day ,48.9191,-122.637
1227258.64256789,1278167.46707398,496,Whatcom,Deming Library,Drop Box,"5044 Mt Baker Hwy., Deming, WA 98244",,20,1,Open:  20 days before Election Day Close:  8:00 pm on Election Day ,48.825,-122.214
1197461.73103322,1313606.88668056,497,Whatcom,Everson WECU,Drop Box,"106 E. Main St., Everson, WA 98247",,20,1,Open: 20 days before Election Day Close: 8:00 pm on Election Day ,48.9202,-122.341
1135658.88908798,1288706.36791214,498,Whatcom,Ferndale City Hall,Drop Box,"2095 Main St., Ferndale, WA 98248",,20,1,Open: 20 days before Election Day Close: 8:00 pm on Election Day ,48.8478,-122.595
1023856.78952989,1342529.96630147,499,Whatcom,International Marketplace,Drop Box,"480 Tyee Dr., Point Roberts, WA 98281",NULL,20,1,Open:  20 days before Election Day during store hours (9:00 am - 7:00 pm).    ,48.9861,-123.066
1246036.54037946,1311549.07550748,500,Whatcom,Kendall (North Fork Community Library),Drop Box,"7506 Kendall Rd., Maple Falls, WA 98266",,20,1,Open: 20 days before Election Day Close: 8:00 pm on Election Day ,48.9175,-122.139
1127646.55701555,1268687.08577231,501,Whatcom,Lummi Nation Admin Building,Drop Box,"2665 Kwina Rd., Bellingham, WA 98226",,20,1,Open: 20 days before Election Day Close: 8:00 pm on Election Day ,48.7924,-122.626
1170987.28135756,1323447.62323265,502,Whatcom,Lynden Library,Drop Box,"216 4th St., Lynden, WA 98264",,20,1,Open: 20 days before Election Day Close: 8:00 pm on Election Day ,48.9454,-122.452
1162311.3843393,1294189.32610631,503,Whatcom,Meridian (Laurel Grange),Drop Box,"6172 Guide Meridian, Bellingham, WA 98226",,20,1,Open: 20 days before Election Day Close: 8:00 pm on Election Day ,48.8647,-122.485
1103803.56106648,1321540.30191606,504,Whatcom,North Whatcom Fire & Rescue Station,Drop Box,"4581 Birch-Bay Lynden Rd., Blaine, WA 98230",,20,1,Open: 20 days before Election Day Close: 8:00 pm on Election Day ,48.9353,-122.731
1164626.99716213,1246007.19937365,505,Whatcom,Sehome Village,Drop Box,"210 36th St., Bellingham, WA 98225",NULL,20,1,Open: 20 days before Election Day  Close: 8:00 pm on Election Day ,48.732928,-122.470394
1198130.96689947,1238762.39594989,506,Whatcom,Sudden Valley,Drop Box,"2018 Lake Whatcom Blvd., Bellingham, WA 98229",,20,1,Open: 20 days before Election Day Close: 8:00 pm on Election Day ,48.7153,-122.331
1216146.7432038,1341887.41706164,507,Whatcom,Sumas,Drop Box,"534 Railroad Ave., Sumas, WA 98295",,20,1,Open: 20 days before Election Day Close: 8:00 pm on Election Day ,48.9988,-122.266
1160236.64734705,1245518.49464239,508,Whatcom,Western Washington University,Drop Box,"1880 Bill McDonald Pkwy., Bellingham, WA 98225",NULL,20,1,Open: 20 days before Election Day  Close: 8:00 pm on Election Day ,48.731288,-122.488517
1159741.06238022,1268761.93470398,509,Whatcom,Whatcom Community College,Drop Box,"231 W. Kellogg Rd., Bellingham, WA 98226",NULL,20,1,Open: 20 days before Election Day  Close: 8:00 pm on Election Day ,48.7949,-122.493
1162506.49910656,1253974.69721815,510,Whatcom,Whatcom County Auditor's Office,Voting Center,"311 Grand Ave., Suite 103, Bellingham, WA 98225",NULL,20,1,Open until 8:00 pm on Election Day ,48.7546,-122.48
1162490.92105372,1253354.25981073,511,Whatcom,Whatcom County Courthouse South Parking Lot,Drop Box,"201 Grand Avenue, Bellingham, WA 98225",,20,1,Open: 20 days before Election Day Close: 8:00 pm on Election Day  ,48.7529,-122.48
1160982.28529148,1247365.45125031,512,Whatcom,WWU - Red Square,Drop Box,"516 High Street, Bellingham, WA 98225",NULL,20,0,Outside Bond hall in Red Square ,48.736397,-122.485623
1160876.02992655,1248172.27247131,513,Whatcom,WWU - Student Engagement Hub,Voting Center,"516 High Street, Bellingham, WA 98225","Open Tuesday, November 3 from 8:30 am - 8:00 pm",0,0,"Open Tuesday, November 3 from 8:30 am - 8:00 pm ",48.738599,-122.486147
2424380.59280738,580698.596594557,514,Whitman,Alley behind Whitman County Elections Center,Drop Box,"N 304 Main St, Colfax, WA 99111",,18,1,,46.883,-117.364
,,515,Whitman,"Neill Public Library, Hecht meeting room",Voting Center,"210 N. Grand Ave, Pullman, WA 99163",8 am-8 pm Election Day,0,0,,,
2472715.0962038,526468.144032061,516,Whitman,Pullman,Drop Box,"238 SE Paradise St, Pullman, WA 99163",,18,1,Across from the Paradise Creek Brewery,46.729,-117.18
2424382.04227956,580662.155722559,517,Whitman,Whitman County Elections Center,Voting Center,"N 304 Main St, Colfax, WA 99111",This location is open 20 days before election day.  Only provisional ballots will be issued on election day except as provided in RCW.,20,1,"Auditor's Office open 9 AM to 5 PM except on Election Day, the hours are 8 AM to 8 PM. ",46.8829,-117.364
2476948.0897063,527267.39505823,518,Whitman,WSU Campus,Drop Box,"Compton Union Building, Pullman, WA 99163",,18,1,Outside the west entrance to the CUB on Terrell Mall,46.7307,-117.163
,,519,Whitman,WSU Student HUB,Voting Center,"Compton Union Building, Pullman, WA 99163",8 am-8 pm Election Day,NULL,0,2nd Floor Junior Ballroom,,
1639163.50674863,463656.15318647,520,Yakima,24 hour ballot return - East Martin Luther King Jr Blvd,Drop Box,"213 N 1st St, Yakima, WA 98901",24/7,18,1,the big red box across from the Courthouse access from E. Martin Luther King Jr. Blvd (one way street headed East),46.6048,-120.505
1764213.25172739,361422.863558978,521,Yakima,24 hour ballot return - S 8th St & Edison Ave (by Sunnyside Fire Department),Drop Box,"S 8th St & Edison Ave, Sunnyside, WA 98944",24/7,18,1,the big red box in the parking lot by the Sunnyside Post Office and Fire Department enter from E Edison Ave,46.3234,-120.01
1680804.11900531,380078.258990899,522,Yakima,24 hour ballot return - Yakama Nation Main Agency Offices,Drop Box,"401 Fort Rd, Toppenish, WA 98948",24/7,18,1,the big red box in the Yakama Nation Main Agency Offices parking lot across the street from Legends  ,46.3755,-120.34
1791180.42515513,336738.037600636,523,Yakima,Grandview City Hall,Drop Box,"207 W 2nd St., Grandview, WA 98930",Open until 8PM Election Day only,18,1,,46.2552,-119.904
1717449.70188197,367824.133892894,524,Yakima,Granger City Hall,Drop Box,"102 Main St., Granger, WA 98932","Office closed from 12PM to 1PM, Friday only.  Open until 8PM Election Day.",18,1,,46.3416,-120.195
1629320.38109373,390360.41001448,525,Yakima,Harrah Town Hall,Drop Box,"11 E Pioneer St., Harrah, WA 98933",Open until 8PM Election Day only,18,1,,46.4038,-120.544
1667588.9800813,446060.912130311,526,Yakima,Moxee City Hall,Drop Box,"255 W Seattle Ave., Moxee, WA 98936",Open until 8PM Election Day only,18,1,,46.5565,-120.392
1590519.89865547,509778.272884309,527,Yakima,Naches Town Hall,Drop Box,"29 E 2nd St., Naches, WA 98937",Open until 8PM Election Day only,18,1,,46.7311,-120.699
1761491.83000489,364986.465027556,528,Yakima,Neighborhood Health Sunnyside,Drop Box,"617 Scoon Road, Sunnyside, WA 98944",8am - 8pm,0,0,open Election Day only ,46.333218,-120.020686
1648474.56850706,426065.651267886,529,Yakima,Parker,Drop Box,"360 Columbia Rd, Parker, WA 98939",24/7,18,0,Parker Fire Station No. 5 ,46.5017157,-120.4680149
1632635.77406922,481709.215505481,530,Yakima,Selah City Hall,Drop Box,"115 W Naches Ave., Selah, WA 98942",Open until 8PM Election Day.,18,1,,46.6543,-120.531
1576444.28080939,499498.162210971,531,Yakima,Tieton City Hall,Drop Box,"418 Maple St., Tieton, WA 98947",Open until 8PM Election Day only,18,1,,46.7028,-120.755
1688124.03973289,379948.587334231,532,Yakima,Toppenish City Hall,Drop Box,"21 W 1st Ave, Toppenish, WA 98948",Open until 8PM Election Day only,18,1,,46.3751,-120.311
1646206.04318847,446407.82810314,533,Yakima,Union Gap City Hall,Drop Box,"102 W Ahtanum Rd., Union Gap, WA 98903",Open until 8PM Election Day only,18,1,,46.5575,-120.477
1582268.57559122,383024.237678975,534,Yakima,White Swan,Drop Box,"260 Curtis St, White Swan, WA 98952",24/7,18,0,White Swan Fire Station No. 1 ,46.383458,-120.730429
1639163.49296914,463437.347193643,535,Yakima,Yakima County Auditor's Office,Voting Center,"128 N 2nd St Rm 117, Yakima, WA 98901","M-F; 9am-4pm  election day; 8am-8pm",20,1,,46.6042,-120.505
1638912.15620147,463510.299803644,536,Yakima,Yakima County Courthouse Security Station,Drop Box,"128 N 2nd St, Yakima, WA 98901","M-F; 8am-5pm  election day; 8am-8pm",20,1,,46.6044,-120.506
1638912.15620147,463510.299803644,537,Yakima,Yakima County Election Office,Drop Box,"128 N 2nd St Rm 117, Yakima, WA 98901","M-F; 9am-4pm election day; 8am to 8pm",20,1,,46.6044,-120.506
1700461.73684222,389900.902075231,538,Yakima,Zillah City Hall,Drop Box,"503 First Ave., Zillah, WA 98953",Open until 8PM Election Day only,18,1,,46.4023,-120.262
